id_coder,text,del_ms,con_ms,so_ms,del_nca,con_nca,so_nca,agenda,del_com,si_com,con_com,del_age,si_age,con_age
1520,"Shall have the necessary means to carry out its duties effectively and to the highest professional standards , safeguarding the independence of the persons performing them",0,0,0,0,0,0,0,0,0,0,0,0,0
1521,The Commission shall be empowered to adopt delegated acts in accordance with Article 58 to develop further the common monitoring and evaluation framework .,0,0,0,0,0,0,0,1,0,1,0,0,0
1522,"Member States shall ensure that beneficiaries of international protection receive , in the Member State that has granted such protection , the necessary social assistance as provided to nationals of that Member State .",0,1,0,0,0,0,0,0,0,0,0,0,0
1523,"The Commission shall provide , on request by any actor in the Community and in the partner countries , comprehensive documentation and all necessary information on programmes and on the conditions of participation.2 .",0,0,0,0,0,0,0,0,1,0,0,0,0
1524,"Member States which make imports from third countries on the basis of national animal health rules shall inform the Commission and the other Member States , in particular Member States of transit , of the existence of such imports and of the requirements to which they subject such imports .",0,1,0,0,0,0,0,0,0,0,0,0,0
1525,"By way of derogation from the prohibitions in points ( b ) and ( c ) of Article 43 , the competent authorities of the Member States may authorise the owning , leasing , operating , chartering of , or providing vessel classification services or associated services to any DPRK flagged vessel , or the registration , or maintenance on the register , of any vessel that is owned , controlled or operated by the DPRK or DPRK nationals , provided that the Member State has obtained the advance approval of the Sanctions Committee on a case - by - case basis .",0,0,0,1,0,0,0,0,0,0,0,0,0
1526,"Member States shall ensure that competent authorities may take during the criminal proceedings appropriate measures to protect the privacy , including personal characteristics of the victim taken into account in the individual assessment provided for under Article 22 , and images of victims and of their family members .",0,1,0,0,0,0,0,0,0,0,0,0,0
1527,If an importer notices an imminent importation of the product in question in a Member State and .,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,Member States may require that the manufacturer of a custom - made device submit to the competent authority a list of such devices which have been made available in their territory .,1,0,0,0,0,0,0,0,0,0,0,0,0
1529,"These documents must be stamped by the competent authorities of the exporting ACP States , countries or territories .",0,0,0,0,1,0,0,0,0,0,0,0,0
1530,The Commission shall scrutinise by appropriate .,0,0,0,0,0,0,0,0,1,0,0,0,0
1531,Competent authorities shall coordinate their market surveillance and enforcement activities .,0,0,0,0,0,1,0,0,0,0,0,0,0
1532,"Adaptation of annexes to technical progress The adaptation to technical progress of Sections C and D of Annex II , Annexes III to VI , and Section C of Annex VII , designed to amend non - essential elements of this Directive , shall be adopted in accordance with the regulatory procedure with scrutiny referred to in ( 3 ) .",0,0,0,0,0,0,0,1,0,1,0,0,0
1533,"The Council , acting on a proposal from the Commission , shall , within the framework of the delegated acts referred to in paragraph 6 , adopt implementing acts to determine the conditions of implementation of paragraphs 1 , 2 , and 3 , and in particular in relation to : ( a ) the application of the methodology for the calculation of individual contributions",0,0,0,0,0,0,1,0,0,0,0,0,0
1534,Title XI EFFECTS ON THE LAWS OF THE MEMBER STATES SECTION 1 Civil actions on the basis of more than one trade mark Article 109 Simultaneous and successive civil actions on the basis of Community trade marks and national trade marks 1 .,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,The Member States ' and the Commission shall cooperate closely to ensure that this Regulation is complied with .,0,0,1,0,0,0,0,0,1,0,0,0,0
1536,"The competent authority of the home Member State may authorise the omission from the prospectus of certain information provided for in this Directive or in the implementing measures referred to in Article 7(1 ) ,",0,0,0,1,0,0,0,0,0,0,0,0,0
1537,"Moreover , the obligation under paragraph 1 and the first subparagraph of this paragraph shall not prevent the Authority and the national supervisory authorities from using the information for the enforcement of the acts referred to in Article 1(2 ) , and in particular for legal procedures for the adoption of decisions .",0,0,0,1,0,0,0,0,0,0,0,0,0
1538,Eba shall submit those draft regulatory technical standards to the Commission by 1 February 2015 .,0,1,0,0,0,0,0,0,0,0,0,0,0
1539,"The Annexes may be amended or , acting by a qualified majority on a proposal from the Commission .",0,0,0,0,0,0,1,0,0,0,0,0,0
1540,The Commission shall support the functioning of the cooperation of the Member States referred to in Article 44(2 ) .,0,0,0,0,0,0,0,0,1,0,0,0,0
1541,"In the exercise of their powers to impose administrative sanctions and measures , competent authorities shall cooperate closely in order to ensure that those administrative sanctions or measures produce the desired results and coordinate their action when dealing with cross - border cases .",0,0,0,0,0,1,0,0,0,0,0,0,0
1542,"Member States may lay down further specifications , especially as regards the age of the vineyards replaced .",1,0,0,0,0,0,0,0,0,0,0,0,0
1543,"Without prejudice to other relevant provisions of Union law , competent authorities shall authorise ship recycling facilities located on their territory that comply with the requirements set out in Article 13 to conduct ship recycling .",0,0,0,0,1,0,0,0,0,0,0,0,0
1544,"Where eu - LISA cooperates with external contractors in any ETIAS - related tasks , it shall closely monitor the activities of the contractors to ensure compliance with all provisions of this Regulation , including in particular security , confidentiality and data protection .",0,0,0,0,0,0,0,0,0,0,0,1,0
1545,The Member States concerned shall be responsible for the proper implementation of the simple programmes selected in accordance with Article 11 and for the relevant payments .,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,"The Agency shall assist the Union and the Member States in enhancing and strengthening their capability and preparedness to prevent , .",0,0,0,0,0,0,0,0,0,0,0,1,0
1547,"The Commission shall monitor the application of the measures referred to in paragraphs 1 and 2 closely , .",0,0,0,0,0,0,0,0,1,0,0,0,0
1548,"Member States may regard activities , exempt under Articles 132 , 135 , 136 and 371 , Articles 374 to 377 , ( 2 ) , ( 2 ) or Articles 380 to 390b , engaged in by bodies governed by public law as activities in which those bodies engage as public authorities .",1,0,0,0,0,0,0,0,0,0,0,0,0
1549,"Not later than four years after the entry into force of this Directive , the Agency shall evaluate the way in which national safety rules are published and made available in accordance with paragraph 1 .",0,0,0,0,0,0,0,0,0,0,1,0,0
1550,The Commission shall report every three years to the European Parliament and to the Council on the functioning of the inspection arrangements for traditional own resources referred to in Article 2(3 ) .,0,0,0,0,0,0,0,0,0,1,0,0,0
1551,"A requested authority may refuse to comply with a request for enforcement measures under Article 12 if , having consulted with the applicant authority , one or more of the following applies : ( a ) criminal investigations or judicial proceedings have already been initiated , or there is a judgment , a court settlement or a judicial order in respect of the same intra - Union infringement and against the same trader before the judicial authorities in the Member State of the requested authority",0,0,0,1,0,0,0,0,0,0,0,0,0
1552,The Member States and the Commission shall coop ­ erate closely to ensure that this Regulation is complied with .,0,1,0,0,0,0,0,1,0,0,0,0,0
1553,"In order to provide for the efficient and orderly functioning of financial markets , and to ensure the uniform application of paragraphs 1 and 2 , the Commission shall , in accordance with the procedure referred to in Article 64(2 ) adopt implementing measures in respect of:(a ) the scope and content of the information to be made available to the public",0,0,0,0,0,0,0,1,0,0,0,0,0
1554,"At the request of an applicant who wishes to place on the market or register a vehicle with national type - approval of small series in another Member State , the approval authority that granted the national type - approval of small series shall provide the national authority of the other Member State with a copy of the type - approval certificate including the information package .",0,0,0,0,0,0,0,0,0,0,0,0,0
1555,"Where the exclusive rights come into existence in accordance with paragraph 1 ( a ) or ( b ) , the Member States shall provide , for the period prior to those rights coming into existence , legal remedies in favour of a person having the right to protection in accordance with the provisions of this Directive who can prove that another person has fraudulently reproduced or commercially exploited or imported for that purpose a topography .",0,1,0,0,0,0,0,0,0,0,0,0,0
